formula,instruction,branches,depth,nodes,b-depth,c-branches,c-depth,c-nodes,is tautology
~((~(p2)) & (p1)),{{1}{22}},3,5,10,2,4,5,14,False
~((~(p2)) -> (p1)),{{2}{11}},3,5,11,2,4,6,16,False
~((~(p2)) -> (p1)),{{1}{22}},3,6,11,2,4,6,16,False
~((~(p2)) v (p1)),{{2}{11}},3,6,11,2,4,6,16,False
~((~(p2)) v (p1)),{{1}{22}},3,5,11,2,4,6,16,False
~((~(p2)) = (p1)),{{2}{11}},4,6,14,2,4,6,15,False
~((~(p2)) = (p1)),{{1}{22}},4,6,15,2,4,6,15,False
~((~(p2)) & (p2)),{{2}},2,4,6,1,2,4,6,True
~((~(p2)) -> (p2)),{{2}},2,5,7,1,2,5,7,False
~((~(p2)) v (p2)),{{2}},2,5,8,1,2,5,8,False
~((~(p2)) = (p2)),{{2}},2,4,6,1,2,4,6,True
~((~(p2)) & (p3)),{{2}{33}},3,5,10,2,4,5,14,False
~((~(p2)) & (p3)),{{3}{22}},3,5,10,2,4,5,14,False
~((~(p2)) -> (p3)),{{2}{33}},3,5,11,2,4,6,16,False
~((~(p2)) -> (p3)),{{3}{22}},3,6,11,2,4,6,16,False
~((~(p2)) v (p3)),{{2}{33}},3,6,11,2,4,6,16,False
~((~(p2)) v (p3)),{{3}{22}},3,5,11,2,4,6,16,False
~((~(p2)) = (p3)),{{2}{33}},4,6,14,2,4,6,15,False
~((~(p2)) = (p3)),{{3}{22}},4,6,15,2,4,6,15,False
~((~(p3)) & (p1)),{{3}{11}},3,5,10,2,4,5,14,False
~((~(p3)) & (p1)),{{1}{33}},3,5,10,2,4,5,14,False
~((~(p3)) -> (p1)),{{3}{11}},3,5,11,2,4,6,16,False
~((~(p3)) -> (p1)),{{1}{33}},3,6,11,2,4,6,16,False
~((~(p3)) v (p1)),{{3}{11}},3,6,11,2,4,6,16,False
~((~(p3)) v (p1)),{{1}{33}},3,5,11,2,4,6,16,False
~((~(p3)) = (p1)),{{3}{11}},4,6,14,2,4,6,15,False
~((~(p3)) = (p1)),{{1}{33}},4,6,15,2,4,6,15,False
~((~(p3)) & (p2)),{{3}{22}},3,5,10,2,4,5,14,False
~((~(p3)) & (p2)),{{2}{33}},3,5,10,2,4,5,14,False
~((~(p3)) -> (p2)),{{3}{22}},3,5,11,2,4,6,16,False
~((~(p3)) -> (p2)),{{2}{33}},3,6,11,2,4,6,16,False
~((~(p3)) v (p2)),{{3}{22}},3,6,11,2,4,6,16,False
~((~(p3)) v (p2)),{{2}{33}},3,5,11,2,4,6,16,False
~((~(p3)) = (p2)),{{3}{22}},4,6,14,2,4,6,15,False
~((~(p3)) = (p2)),{{2}{33}},4,6,15,2,4,6,15,False
~((~(p3)) & (p3)),{{3}},2,4,6,1,2,4,6,True
~((~(p3)) -> (p3)),{{3}},2,5,7,1,2,5,7,False
~((~(p3)) v (p3)),{{3}},2,5,8,1,2,5,8,False
~((~(p3)) = (p3)),{{3}},2,4,6,1,2,4,6,True
(p1) & (~(~(p1))),{{1}},2,4,7,1,2,4,7,False
(p1) -> (~(~(p1))),{{1}},2,4,7,1,2,4,7,True
(p1) v (~(~(p1))),{{1}},2,4,7,1,2,4,7,False
(p1) = (~(~(p1))),{{1}},2,4,7,1,2,4,7,True
(p1) & (~(~(p2))),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & (~(~(p2))),{{2}{11}},3,5,10,2,4,5,15,False
(p1) -> (~(~(p2))),{{1}{22}},3,5,10,2,4,5,15,False
(p1) -> (~(~(p2))),{{2}{11}},3,5,10,2,4,5,15,False
(p1) v (~(~(p2))),{{1}{22}},3,5,10,2,4,5,15,False
(p1) v (~(~(p2))),{{2}{11}},3,5,10,2,4,5,15,False
(p1) = (~(~(p2))),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = (~(~(p2))),{{2}{11}},4,5,13,2,4,5,15,False
(p1) & (~(~(p3))),{{1}{33}},3,5,10,2,4,5,15,False
(p1) & (~(~(p3))),{{3}{11}},3,5,10,2,4,5,15,False
(p1) -> (~(~(p3))),{{1}{33}},3,5,10,2,4,5,15,False
(p1) -> (~(~(p3))),{{3}{11}},3,5,10,2,4,5,15,False
(p1) v (~(~(p3))),{{1}{33}},3,5,10,2,4,5,15,False
(p1) v (~(~(p3))),{{3}{11}},3,5,10,2,4,5,15,False
(p1) = (~(~(p3))),{{1}{33}},4,5,15,2,4,5,15,False
(p1) = (~(~(p3))),{{3}{11}},4,5,13,2,4,5,15,False
(p2) & (~(~(p1))),{{2}{11}},3,5,10,2,4,5,15,False
(p2) & (~(~(p1))),{{1}{22}},3,5,10,2,4,5,15,False
(p2) -> (~(~(p1))),{{2}{11}},3,5,10,2,4,5,15,False
(p2) -> (~(~(p1))),{{1}{22}},3,5,10,2,4,5,15,False
(p2) v (~(~(p1))),{{2}{11}},3,5,10,2,4,5,15,False
(p2) v (~(~(p1))),{{1}{22}},3,5,10,2,4,5,15,False
(p2) = (~(~(p1))),{{2}{11}},4,5,15,2,4,5,15,False
(p2) = (~(~(p1))),{{1}{22}},4,5,13,2,4,5,15,False
(p2) & (~(~(p2))),{{2}},2,4,7,1,2,4,7,False
(p2) -> (~(~(p2))),{{2}},2,4,7,1,2,4,7,True
(p2) v (~(~(p2))),{{2}},2,4,7,1,2,4,7,False
(p2) = (~(~(p2))),{{2}},2,4,7,1,2,4,7,True
(p2) & (~(~(p3))),{{2}{33}},3,5,10,2,4,5,15,False
(p2) & (~(~(p3))),{{3}{22}},3,5,10,2,4,5,15,False
(p2) -> (~(~(p3))),{{2}{33}},3,5,10,2,4,5,15,False
(p2) -> (~(~(p3))),{{3}{22}},3,5,10,2,4,5,15,False
(p2) v (~(~(p3))),{{2}{33}},3,5,10,2,4,5,15,False
(p2) v (~(~(p3))),{{3}{22}},3,5,10,2,4,5,15,False
(p2) = (~(~(p3))),{{2}{33}},4,5,15,2,4,5,15,False
(p2) = (~(~(p3))),{{3}{22}},4,5,13,2,4,5,15,False
(p3) & (~(~(p1))),{{3}{11}},3,5,10,2,4,5,15,False
(p3) & (~(~(p1))),{{1}{33}},3,5,10,2,4,5,15,False
(p3) -> (~(~(p1))),{{3}{11}},3,5,10,2,4,5,15,False
(p3) -> (~(~(p1))),{{1}{33}},3,5,10,2,4,5,15,False
(p3) v (~(~(p1))),{{3}{11}},3,5,10,2,4,5,15,False
(p3) v (~(~(p1))),{{1}{33}},3,5,10,2,4,5,15,False
(p3) = (~(~(p1))),{{3}{11}},4,5,15,2,4,5,15,False
(p3) = (~(~(p1))),{{1}{33}},4,5,13,2,4,5,15,False
(p3) & (~(~(p2))),{{3}{22}},3,5,10,2,4,5,15,False
(p3) & (~(~(p2))),{{2}{33}},3,5,10,2,4,5,15,False
(p3) -> (~(~(p2))),{{3}{22}},3,5,10,2,4,5,15,False
(p3) -> (~(~(p2))),{{2}{33}},3,5,10,2,4,5,15,False
(p3) v (~(~(p2))),{{3}{22}},3,5,10,2,4,5,15,False
(p3) v (~(~(p2))),{{2}{33}},3,5,10,2,4,5,15,False
(p3) = (~(~(p2))),{{3}{22}},4,5,15,2,4,5,15,False
(p3) = (~(~(p2))),{{2}{33}},4,5,13,2,4,5,15,False
(p3) & (~(~(p3))),{{3}},2,4,7,1,2,4,7,False
(p3) -> (~(~(p3))),{{3}},2,4,7,1,2,4,7,True
(p3) v (~(~(p3))),{{3}},2,4,7,1,2,4,7,False
(p3) = (~(~(p3))),{{3}},2,4,7,1,2,4,7,True
(p1) & ((p1) & (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) & ((p1) -> (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) & ((p1) v (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) & ((p1) = (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) -> ((p1) & (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) -> ((p1) -> (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) -> ((p1) v (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) -> ((p1) = (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) v ((p1) & (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) v ((p1) -> (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) v ((p1) v (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) v ((p1) = (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) = ((p1) & (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) = ((p1) -> (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) = ((p1) v (p1)),{{1}},2,4,7,1,2,4,7,True
(p1) = ((p1) = (p1)),{{1}},2,4,7,1,2,4,7,False
(p1) & ((p1) & (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) & ((p1) & (p2)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) & ((p1) -> (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) & ((p1) -> (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) & ((p1) v (p2)),{{1}{22}},2,4,6,1,4,5,15,False
(p1) & ((p1) v (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) & ((p1) = (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p1) = (p2)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) -> ((p1) & (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) -> ((p1) & (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) -> ((p1) -> (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) -> ((p1) -> (p2)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) -> ((p1) v (p2)),{{1}{22}},2,4,6,1,4,5,15,True
(p1) -> ((p1) v (p2)),{{2}{11}},3,5,11,2,4,5,15,True
(p1) -> ((p1) = (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) -> ((p1) = (p2)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) v ((p1) & (p2)),{{1}{22}},2,4,6,1,4,5,15,False
(p1) v ((p1) & (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) v ((p1) -> (p2)),{{1}{22}},2,4,6,1,4,5,15,True
(p1) v ((p1) -> (p2)),{{2}{11}},3,5,11,2,4,5,15,True
(p1) v ((p1) v (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) v ((p1) v (p2)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) v ((p1) = (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) v ((p1) = (p2)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) = ((p1) & (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p1) & (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) -> (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p1) -> (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) v (p2)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p1) v (p2)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) = (p2)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p1) = (p2)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) & ((p1) & (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) & ((p1) & (p3)),{{3}{11}},3,5,11,2,4,5,15,False
(p1) & ((p1) -> (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) & ((p1) -> (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) & ((p1) v (p3)),{{1}{33}},2,4,6,1,4,5,15,False
(p1) & ((p1) v (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) & ((p1) = (p3)),{{1}{33}},3,5,10,2,4,5,15,False
(p1) & ((p1) = (p3)),{{3}{11}},4,5,15,2,4,5,15,False
(p1) -> ((p1) & (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) -> ((p1) & (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) -> ((p1) -> (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) -> ((p1) -> (p3)),{{3}{11}},3,5,11,2,4,5,15,False
(p1) -> ((p1) v (p3)),{{1}{33}},2,4,6,1,4,5,15,True
(p1) -> ((p1) v (p3)),{{3}{11}},3,5,11,2,4,5,15,True
(p1) -> ((p1) = (p3)),{{1}{33}},3,5,10,2,4,5,15,False
(p1) -> ((p1) = (p3)),{{3}{11}},4,5,15,2,4,5,15,False
(p1) v ((p1) & (p3)),{{1}{33}},2,4,6,1,4,5,15,False
(p1) v ((p1) & (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) v ((p1) -> (p3)),{{1}{33}},2,4,6,1,4,5,15,True
(p1) v ((p1) -> (p3)),{{3}{11}},3,5,11,2,4,5,15,True
(p1) v ((p1) v (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) v ((p1) v (p3)),{{3}{11}},3,5,11,2,4,5,15,False
(p1) v ((p1) = (p3)),{{1}{33}},3,5,10,2,4,5,15,False
(p1) v ((p1) = (p3)),{{3}{11}},4,5,15,2,4,5,15,False
(p1) = ((p1) & (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) = ((p1) & (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) -> (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) = ((p1) -> (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) v (p3)),{{1}{33}},3,5,11,2,4,5,15,False
(p1) = ((p1) v (p3)),{{3}{11}},4,5,14,2,4,5,15,False
(p1) = ((p1) = (p3)),{{1}{33}},4,5,15,2,4,5,15,False
(p1) = ((p1) = (p3)),{{3}{11}},4,5,15,2,4,5,15,False
(p1) & ((p2) & (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) & ((p2) & (p1)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) & ((p2) -> (p1)),{{1}{22}},2,4,6,1,4,5,15,False
(p1) & ((p2) -> (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) & ((p2) v (p1)),{{1}{22}},2,4,6,1,4,5,15,False
(p1) & ((p2) v (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) & ((p2) = (p1)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p2) = (p1)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) -> ((p2) & (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) -> ((p2) & (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) -> ((p2) -> (p1)),{{1}{22}},2,4,6,1,4,5,15,True
(p1) -> ((p2) -> (p1)),{{2}{11}},3,5,11,2,4,5,15,True
(p1) -> ((p2) v (p1)),{{1}{22}},2,4,6,1,4,5,15,True
(p1) -> ((p2) v (p1)),{{2}{11}},3,5,11,2,4,5,15,True
(p1) -> ((p2) = (p1)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) -> ((p2) = (p1)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) v ((p2) & (p1)),{{1}{22}},2,4,6,1,4,5,15,False
(p1) v ((p2) & (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) v ((p2) -> (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) v ((p2) -> (p1)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) v ((p2) v (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) v ((p2) v (p1)),{{2}{11}},3,5,11,2,4,5,15,False
(p1) v ((p2) = (p1)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) v ((p2) = (p1)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) = ((p2) & (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p2) & (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p2) -> (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p2) -> (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p2) v (p1)),{{1}{22}},3,5,11,2,4,5,15,False
(p1) = ((p2) v (p1)),{{2}{11}},4,5,14,2,4,5,15,False
(p1) = ((p2) = (p1)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p2) = (p1)),{{2}{11}},4,5,15,2,4,5,15,False
(p1) & ((p2) & (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p2) & (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) & ((p2) -> (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p2) -> (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) & ((p2) v (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p2) v (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) & ((p2) = (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) & ((p2) = (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) -> ((p2) & (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) -> ((p2) & (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) -> ((p2) -> (p2)),{{1}{22}},3,5,10,2,4,5,15,True
(p1) -> ((p2) -> (p2)),{{2}{11}},2,4,7,1,4,5,15,True
(p1) -> ((p2) v (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) -> ((p2) v (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) -> ((p2) = (p2)),{{1}{22}},3,5,10,2,4,5,15,True
(p1) -> ((p2) = (p2)),{{2}{11}},2,4,7,1,4,5,15,True
(p1) v ((p2) & (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) v ((p2) & (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) v ((p2) -> (p2)),{{1}{22}},3,5,10,2,4,5,15,True
(p1) v ((p2) -> (p2)),{{2}{11}},2,4,7,1,4,5,15,True
(p1) v ((p2) v (p2)),{{1}{22}},3,5,10,2,4,5,15,False
(p1) v ((p2) v (p2)),{{2}{11}},3,5,10,2,4,5,15,False
(p1) v ((p2) = (p2)),{{1}{22}},3,5,10,2,4,5,15,True
(p1) v ((p2) = (p2)),{{2}{11}},2,4,7,1,4,5,15,True
(p1) = ((p2) & (p2)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p2) & (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) = ((p2) -> (p2)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p2) -> (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) = ((p2) v (p2)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p2) v (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) = ((p2) = (p2)),{{1}{22}},4,5,15,2,4,5,15,False
(p1) = ((p2) = (p2)),{{2}{11}},4,5,13,2,4,5,15,False
(p1) & ((p2) & (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{2}{11}{3333}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{2}{13}{3311}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{2}{31}{1133}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{2}{33}{1111}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{3}{11}{2222}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{3}{12}{2211}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{3}{21}{1122}},4,6,14,3,8,6,31,False
(p1) & ((p2) & (p3)),{{3}{22}{1111}},4,6,14,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{2}{11}{3333}},5,6,17,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{2}{13}{3311}},7,6,23,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{2}{31}{1133}},5,6,17,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{2}{33}{1111}},7,6,23,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{3}{11}{2222}},5,6,17,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{3}{12}{2211}},5,6,17,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{3}{21}{1122}},7,6,23,3,8,6,31,False
(p1) & ((p2) -> (p3)),{{3}{22}{1111}},7,6,23,3,8,6,31,False
(p1) & ((p2) v (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) & ((p2) v (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) & ((p2) v (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) & ((p2) v (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) & ((p2) v (p3)),{{2}{11}{3333}},5,6,17,3,8,6,31,False
(p1) & ((p2) v (p3)),{{2}{13}{3311}},5,6,17,3,8,6,31,False
(p1) & ((p2) v (p3)),{{2}{31}{1133}},7,6,23,3,8,6,31,False
(p1) & ((p2) v (p3)),{{2}{33}{1111}},7,6,23,3,8,6,31,False
(p1) & ((p2) v (p3)),{{3}{11}{2222}},5,6,17,3,8,6,31,False
(p1) & ((p2) v (p3)),{{3}{12}{2211}},5,6,17,3,8,6,31,False
(p1) & ((p2) v (p3)),{{3}{21}{1122}},7,6,23,3,8,6,31,False
(p1) & ((p2) v (p3)),{{3}{22}{1111}},7,6,23,3,8,6,31,False
(p1) & ((p2) = (p3)),{{1}{22}{3333}},5,6,18,3,8,6,31,False
(p1) & ((p2) = (p3)),{{1}{23}{3322}},5,6,18,3,8,6,31,False
(p1) & ((p2) = (p3)),{{1}{32}{2233}},5,6,18,3,8,6,31,False
(p1) & ((p2) = (p3)),{{1}{33}{2222}},5,6,18,3,8,6,31,False
(p1) & ((p2) = (p3)),{{2}{11}{3333}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{2}{13}{3311}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{2}{31}{1133}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{2}{33}{1111}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{3}{11}{2222}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{3}{12}{2211}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{3}{21}{1122}},6,6,21,3,8,6,31,False
(p1) & ((p2) = (p3)),{{3}{22}{1111}},6,6,21,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{2}{11}{3333}},5,6,17,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{2}{13}{3311}},7,6,23,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{2}{31}{1133}},5,6,17,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{2}{33}{1111}},7,6,23,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{3}{11}{2222}},5,6,17,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{3}{12}{2211}},7,6,23,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{3}{21}{1122}},5,6,17,3,8,6,31,False
(p1) -> ((p2) & (p3)),{{3}{22}{1111}},7,6,23,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{2}{11}{3333}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{2}{13}{3311}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{2}{31}{1133}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{2}{33}{1111}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{3}{11}{2222}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{3}{12}{2211}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{3}{21}{1122}},4,6,14,3,8,6,31,False
(p1) -> ((p2) -> (p3)),{{3}{22}{1111}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{1}{33}{2222}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{2}{11}{3333}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{2}{13}{3311}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{2}{31}{1133}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{2}{33}{1111}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{3}{11}{2222}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{3}{12}{2211}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{3}{21}{1122}},4,6,14,3,8,6,31,False
(p1) -> ((p2) v (p3)),{{3}{22}{1111}},4,6,14,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{1}{22}{3333}},5,6,18,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{1}{23}{3322}},5,6,18,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{1}{32}{2233}},5,6,18,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{1}{33}{2222}},5,6,18,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{2}{11}{3333}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{2}{13}{3311}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{2}{31}{1133}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{2}{33}{1111}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{3}{11}{2222}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{3}{12}{2211}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{3}{21}{1122}},6,6,21,3,8,6,31,False
(p1) -> ((p2) = (p3)),{{3}{22}{1111}},6,6,21,3,8,6,31,False
(p1) v ((p2) & (p3)),{{1}{22}{3333}},4,6,14,3,8,6,31,False
(p1) v ((p2) & (p3)),{{1}{23}{3322}},4,6,14,3,8,6,31,False
(p1) v ((p2) & (p3)),{{1}{32}{2233}},4,6,14,3,8,6,31,False
